universe_code,universe_name,movie_code,movie_name,country_code,country_name,release_date,opening,gross
2000,DCEU,101,Man of Steel,56,Chile,13-Jun-13,1151069,2753006
2000,DCEU,101,Man of Steel,57,Colombia,14-Jun-13,1961637,5669834
2000,DCEU,101,Man of Steel,593,Ecuador,14-Jun-13,799630,2158807
2000,DCEU,101,Man of Steel,52,Mexico,14-Jun-13,9680184,21127388
2000,DCEU,101,Man of Steel,51,Peru,13-Jun-13,1068050,2595643
2000,DCEU,101,Man of Steel,598,Uruguay,13-Jun-13,66177,186529
2000,DCEU,101,Man of Steel,58,Venezuela,14-Jun-13,1092904,4215687
2000,DCEU,101,Man of Steel,61,Australia,27-Jun-13,8119622,22342258
2000,DCEU,101,Man of Steel,852,Hong Kong,27-Jun-13,2049170,4296428
2000,DCEU,101,Man of Steel,91,India,14-Jun-13,N/A,6329491
2000,DCEU,101,Man of Steel,81,Japan,30-Aug-13,2733280,8993829
2000,DCEU,101,Man of Steel,60,Malaysia,13-Jun-13,3192171,6351839
2000,DCEU,101,Man of Steel,64,New Zealand,27-Jun-13,1131472,2818528
2000,DCEU,101,Man of Steel,63,Philippines,12-Jun-13,5770726,8927595
2000,DCEU,101,Man of Steel,1007,Russia/CIS,20-Jun-13,5747079,10424135
2000,DCEU,101,Man of Steel,65,Singapore,13-Jun-13,2557868,5020889
2000,DCEU,101,Man of Steel,82,South Korea,13-Jun-13,7335782,14993036
2000,DCEU,101,Man of Steel,66,Thailand,13-Jun-13,1644514,3165288
2000,DCEU,101,Man of Steel,86,China,20-Jun-13,N/A,63440000
2000,DCEU,102,Batman v Superman: Dawn of Justice,1,United States,25-Mar-16,166007347,330360194
2000,DCEU,102,Batman v Superman: Dawn of Justice,43,Austria,24-Mar-16,739386,2564737
2000,DCEU,102,Batman v Superman: Dawn of Justice,32,Belgium,23-Mar-16,N/A,2685186
2000,DCEU,102,Batman v Superman: Dawn of Justice,359,Bulgaria,25-Mar-16,183348,540102
2000,DCEU,102,Batman v Superman: Dawn of Justice,385,Croatia,24-Mar-16,N/A,522416
2000,DCEU,102,Batman v Superman: Dawn of Justice,420,Czech Republic,24-Mar-16,507828,1118646
2000,DCEU,102,Batman v Superman: Dawn of Justice,45,Denmark,24-Mar-16,N/A,2572539
2000,DCEU,102,Batman v Superman: Dawn of Justice,20,Egypt,23-Mar-16,79717,1501078
2000,DCEU,102,Batman v Superman: Dawn of Justice,372,Estonia,25-Mar-16,N/A,242623
2000,DCEU,102,Batman v Superman: Dawn of Justice,358,Finland,23-Mar-16,374799,1324808
2000,DCEU,102,Batman v Superman: Dawn of Justice,33,France,23-Mar-16,8600000,21319616
2000,DCEU,102,Batman v Superman: Dawn of Justice,49,Germany,24-Mar-16,6949925,18918262
2000,DCEU,102,Batman v Superman: Dawn of Justice,30,Greece,24-Mar-16,942629,2125858
2000,DCEU,102,Batman v Superman: Dawn of Justice,36,Hungary,24-Mar-16,415313,1037694
2000,DCEU,102,Batman v Superman: Dawn of Justice,354,Iceland,25-Mar-16,66324,283469
2000,DCEU,102,Batman v Superman: Dawn of Justice,972,Israel,24-Mar-16,1076566,2612698
2000,DCEU,102,Batman v Superman: Dawn of Justice,39,Italy,24-Mar-16,4620496,12098949
2000,DCEU,102,Batman v Superman: Dawn of Justice,371,Latvia,25-Mar-16,N/A,251315
2000,DCEU,102,Batman v Superman: Dawn of Justice,961,Lebanon,24-Mar-16,341155,843082
2000,DCEU,102,Batman v Superman: Dawn of Justice,370,Lithuania,25-Mar-16,63820,212708
2000,DCEU,102,Batman v Superman: Dawn of Justice,31,Netherlands,24-Mar-16,1687365,4181863
2000,DCEU,102,Batman v Superman: Dawn of Justice,47,Norway,23-Mar-16,809234,3297349
2000,DCEU,102,Batman v Superman: Dawn of Justice,968,Oman,24-Mar-16,174889,475077
2000,DCEU,102,Batman v Superman: Dawn of Justice,48,Poland,1-Apr-16,N/A,2300823
2000,DCEU,102,Batman v Superman: Dawn of Justice,351,Portugal,24-Mar-16,614782,2222072
2000,DCEU,102,Batman v Superman: Dawn of Justice,40,Romania,25-Mar-16,691741,1556295
2000,DCEU,102,Batman v Superman: Dawn of Justice,1008,Serbia and Montenegro,24-Mar-16,N/A,243971
2000,DCEU,102,Batman v Superman: Dawn of Justice,421,Slovakia,24-Mar-16,246218,499444
2000,DCEU,102,Batman v Superman: Dawn of Justice,386,Slovenia,24-Mar-16,58464,166343
2000,DCEU,102,Batman v Superman: Dawn of Justice,27,South Africa,25-Mar-16,1052023,2701224
2000,DCEU,102,Batman v Superman: Dawn of Justice,34,Spain,23-Mar-16,3182560,11396396
2000,DCEU,102,Batman v Superman: Dawn of Justice,46,Sweden,23-Mar-16,N/A,3941571
2000,DCEU,102,Batman v Superman: Dawn of Justice,1010,Switzerland (French),23-Mar-16,N/A,1029568
2000,DCEU,102,Batman v Superman: Dawn of Justice,1011,Switzerland (German),24-Mar-16,N/A,1754810
2000,DCEU,102,Batman v Superman: Dawn of Justice,90,Turkey,25-Mar-16,2483361,5430850
2000,DCEU,102,Batman v Superman: Dawn of Justice,380,Ukraine,24-Mar-16,682658,1279073
2000,DCEU,102,Batman v Superman: Dawn of Justice,971,United Arab Emirates,24-Mar-16,3321534,7028576
2000,DCEU,102,Batman v Superman: Dawn of Justice,44,United Kingdom,25-Mar-16,20671286,53128158
2000,DCEU,102,Batman v Superman: Dawn of Justice,54,Argentina,24-Mar-16,3050823,7592895
2000,DCEU,102,Batman v Superman: Dawn of Justice,591,Bolivia,24-Mar-16,710894,2138879
2000,DCEU,102,Batman v Superman: Dawn of Justice,55,Brazil,24-Mar-16,10607133,37566828
2000,DCEU,102,Batman v Superman: Dawn of Justice,56,Chile,24-Mar-16,1717395,5181205
2000,DCEU,102,Batman v Superman: Dawn of Justice,57,Colombia,24-Mar-16,3158740,8149484
2000,DCEU,102,Batman v Superman: Dawn of Justice,593,Ecuador,25-Mar-16,1300664,3781279
2000,DCEU,102,Batman v Superman: Dawn of Justice,52,Mexico,24-Mar-16,12256287,36621767
2000,DCEU,102,Batman v Superman: Dawn of Justice,51,Peru,24-Mar-16,N/A,4999649
2000,DCEU,102,Batman v Superman: Dawn of Justice,598,Uruguay,24-Mar-16,121600,329922
2000,DCEU,102,Batman v Superman: Dawn of Justice,58,Venezuela,25-Mar-16,125468,1113858
2000,DCEU,102,Batman v Superman: Dawn of Justice,61,Australia,24-Mar-16,9884250,22517365
2000,DCEU,102,Batman v Superman: Dawn of Justice,855,Cambodia,25-Mar-16,N/A,170698
2000,DCEU,102,Batman v Superman: Dawn of Justice,852,Hong Kong,24-Mar-16,3975478,8504499
2000,DCEU,102,Batman v Superman: Dawn of Justice,91,India,25-Mar-16,N/A,10736869
2000,DCEU,102,Batman v Superman: Dawn of Justice,62,Indonesia,23-Mar-16,N/A,14000000
2000,DCEU,102,Batman v Superman: Dawn of Justice,81,Japan,25-Mar-16,3288349,16531874
2000,DCEU,102,Batman v Superman: Dawn of Justice,60,Malaysia,24-Mar-16,N/A,7500064
2000,DCEU,102,Batman v Superman: Dawn of Justice,64,New Zealand,24-Mar-16,1616371,3269068
2000,DCEU,102,Batman v Superman: Dawn of Justice,63,Philippines,26-Mar-16,N/A,11214492
2000,DCEU,102,Batman v Superman: Dawn of Justice,1007,Russia/CIS,24-Mar-16,7786263,12683409
2000,DCEU,102,Batman v Superman: Dawn of Justice,65,Singapore,24-Mar-16,3350574,5742914
2000,DCEU,102,Batman v Superman: Dawn of Justice,82,South Korea,24-Mar-16,8486121,16457193
2000,DCEU,102,Batman v Superman: Dawn of Justice,886,Taiwan,25-Mar-16,N/A,7238467
2000,DCEU,102,Batman v Superman: Dawn of Justice,66,Thailand,24-Mar-16,2256551,5388316
2000,DCEU,102,Batman v Superman: Dawn of Justice,84,Vietnam,25-Mar-16,N/A,2240920
2000,DCEU,102,Batman v Superman: Dawn of Justice,86,China,25-Mar-16,55739150,95769365
2000,DCEU,103,Suicide Squad,1,United States,5-Aug-16,133682248,325100054
2000,DCEU,103,Suicide Squad,359,Bulgaria,5-Aug-16,149711,709130
2000,DCEU,103,Suicide Squad,420,Czech Republic,4-Aug-16,493320,1635158
2000,DCEU,103,Suicide Squad,358,Finland,5-Aug-16,601275,2573995
2000,DCEU,103,Suicide Squad,33,France,3-Aug-16,7900000,19400000
2000,DCEU,103,Suicide Squad,49,Germany,18-Aug-16,6900000,18500000
2000,DCEU,103,Suicide Squad,30,Greece,25-Aug-16,N/A,1467331
2000,DCEU,103,Suicide Squad,36,Hungary,4-Aug-16,427055,1346680
2000,DCEU,103,Suicide Squad,354,Iceland,5-Aug-16,104926,496270
2000,DCEU,103,Suicide Squad,39,Italy,13-Aug-16,2153551,13700000
2000,DCEU,103,Suicide Squad,370,Lithuania,5-Aug-16,110010,511312
2000,DCEU,103,Suicide Squad,31,Netherlands,4-Aug-16,1620412,6215717
2000,DCEU,103,Suicide Squad,47,Norway,5-Aug-16,1277309,4382359
2000,DCEU,103,Suicide Squad,48,Poland,5-Aug-16,925312,4052607
2000,DCEU,103,Suicide Squad,351,Portugal,4-Aug-16,675377,2754361
2000,DCEU,103,Suicide Squad,40,Romania,5-Aug-16,522482,2089608
2000,DCEU,103,Suicide Squad,421,Slovakia,4-Aug-16,302470,847227
2000,DCEU,103,Suicide Squad,386,Slovenia,5-Aug-16,49316,255362
2000,DCEU,103,Suicide Squad,27,South Africa,5-Aug-16,761606,2529817
2000,DCEU,103,Suicide Squad,34,Spain,5-Aug-16,3371915,12292560
2000,DCEU,103,Suicide Squad,41,Switzerland,,N/A,3100000
2000,DCEU,103,Suicide Squad,90,Turkey,12-Aug-16,1161284,3353914
2000,DCEU,103,Suicide Squad,380,Ukraine,4-Aug-16,1079627,2916352
2000,DCEU,103,Suicide Squad,971,United Arab Emirates,4-Aug-16,1952411,4675608
2000,DCEU,103,Suicide Squad,44,United Kingdom,5-Aug-16,14714561,43700000
2000,DCEU,103,Suicide Squad,54,Argentina,11-Aug-16,2504513,7260926
2000,DCEU,103,Suicide Squad,591,Bolivia,4-Aug-16,N/A,1306420
2000,DCEU,103,Suicide Squad,55,Brazil,4-Aug-16,11750000,36600000
2000,DCEU,103,Suicide Squad,57,Colombia,4-Aug-16,N/A,7184017
2000,DCEU,103,Suicide Squad,52,Mexico,5-Aug-16,10346298,27600000
2000,DCEU,103,Suicide Squad,595,Paraguay,4-Aug-16,N/A,401260
2000,DCEU,103,Suicide Squad,598,Uruguay,4-Aug-16,N/A,326434
2000,DCEU,103,Suicide Squad,61,Australia,4-Aug-16,10596840,26126519
2000,DCEU,103,Suicide Squad,852,Hong Kong,,N/A,6500000
2000,DCEU,103,Suicide Squad,62,Indonesia,,N/A,7300000
2000,DCEU,103,Suicide Squad,81,Japan,10-Sep-16,3800457,15607713
2000,DCEU,103,Suicide Squad,64,New Zealand,4-Aug-16,1587438,3880450
2000,DCEU,103,Suicide Squad,1007,Russia/CIS,4-Aug-16,11631103,25626359
2000,DCEU,103,Suicide Squad,82,South Korea,3-Aug-16,6109530,14300000
2000,DCEU,103,Suicide Squad,886,Taiwan,6-Aug-16,3550000,9500000
2000,DCEU,103,Suicide Squad,66,Thailand,4-Aug-16,1445749,2867498
2000,DCEU,104,Wonder Woman,1,United States,2-Jun-17,103251471,412563408
2000,DCEU,104,Wonder Woman,32,Belgium,21-Jun-17,713000,713000
2000,DCEU,104,Wonder Woman,359,Bulgaria,2-Jun-17,67410,279264
2000,DCEU,104,Wonder Woman,420,Czech Republic,1-Jun-17,183509,605048
2000,DCEU,104,Wonder Woman,358,Finland,2-Jun-17,148977,981610
2000,DCEU,104,Wonder Woman,33,France,7-Jun-17,4600000,16300000
2000,DCEU,104,Wonder Woman,49,Germany,15-Jun-17,2792659,9200000
2000,DCEU,104,Wonder Woman,30,Greece,8-Jun-17,287917,981640
2000,DCEU,104,Wonder Woman,36,Hungary,1-Jun-17,202041,843293
2000,DCEU,104,Wonder Woman,354,Iceland,2-Jun-17,72969,317791
2000,DCEU,104,Wonder Woman,39,Italy,1-Jun-17,1226630,3900000
2000,DCEU,104,Wonder Woman,370,Lithuania,2-Jun-17,25783,124388
2000,DCEU,104,Wonder Woman,31,Netherlands,15-Jun-17,913048,3700000
2000,DCEU,104,Wonder Woman,47,Norway,16-Jun-17,673640,2857232
2000,DCEU,104,Wonder Woman,48,Poland,2-Jun-17,326150,1366850
2000,DCEU,104,Wonder Woman,351,Portugal,1-Jun-17,279596,1040816
2000,DCEU,104,Wonder Woman,40,Romania,2-Jun-17,255954,1114612
2000,DCEU,104,Wonder Woman,421,Slovakia,1-Jun-17,114682,330666
2000,DCEU,104,Wonder Woman,386,Slovenia,1-Jun-17,14192,88325
2000,DCEU,104,Wonder Woman,27,South Africa,2-Jun-17,315753,1530519
2000,DCEU,104,Wonder Woman,34,Spain,23-Jun-17,2462778,8300000
2000,DCEU,104,Wonder Woman,41,Switzerland,7-Jun-17,N/A,2300000
2000,DCEU,104,Wonder Woman,90,Turkey,2-Jun-17,463513,1700000
2000,DCEU,104,Wonder Woman,380,Ukraine,1-Jun-17,340391,826118
2000,DCEU,104,Wonder Woman,971,United Arab Emirates,1-Jun-17,1352881,4322551
2000,DCEU,104,Wonder Woman,44,United Kingdom,1-Jun-17,7965476,28100000
2000,DCEU,104,Wonder Woman,54,Argentina,1-Jun-17,1183992,3700000
2000,DCEU,104,Wonder Woman,591,Bolivia,1-Jun-17,219939,964205
2000,DCEU,104,Wonder Woman,55,Brazil,1-Jun-17,7376227,33500000
2000,DCEU,104,Wonder Woman,57,Colombia,1-Jun-17,1657092,6355612
2000,DCEU,104,Wonder Woman,52,Mexico,2-Jun-17,8224311,22500000
2000,DCEU,104,Wonder Woman,595,Paraguay,1-Jun-17,75581,221718
2000,DCEU,104,Wonder Woman,598,Uruguay,1-Jun-17,54405,213556
2000,DCEU,104,Wonder Woman,61,Australia,1-Jun-17,5037636,23400000
2000,DCEU,104,Wonder Woman,852,Hong Kong,30-May-17,N/A,6500000
2000,DCEU,104,Wonder Woman,91,India,2-Jun-17,1413810,2563510
2000,DCEU,104,Wonder Woman,62,Indonesia,31-May-17,N/A,8600000
2000,DCEU,104,Wonder Woman,81,Japan,25-Aug-17,2437015,12200000
2000,DCEU,104,Wonder Woman,64,New Zealand,1-Jun-17,964993,3631668
2000,DCEU,104,Wonder Woman,63,Philippines,1-Jun-17,N/A,9900000
2000,DCEU,104,Wonder Woman,1007,Russia/CIS,1-Jun-17,3996973,8500000
2000,DCEU,104,Wonder Woman,82,South Korea,31-May-17,6423584,15500000
2000,DCEU,104,Wonder Woman,886,Taiwan,30-May-17,N/A,11000000
2000,DCEU,104,Wonder Woman,66,Thailand,1-Jun-17,1732746,3446962
2000,DCEU,104,Wonder Woman,86,China,2-Jun-17,37676314,90498909
2000,DCEU,105,Justice League,1,United States,17-Nov-17,93842239,229024295
2000,DCEU,105,Justice League,359,Bulgaria,17-Nov-17,160249,437841
2000,DCEU,105,Justice League,420,Czech Republic,16-Nov-17,528652,1053914
2000,DCEU,105,Justice League,358,Finland,15-Nov-17,207948,597772
2000,DCEU,105,Justice League,33,France,15-Nov-17,5891782,14200000
2000,DCEU,105,Justice League,49,Germany,16-Nov-17,2745590,7700000
2000,DCEU,105,Justice League,30,Greece,16-Nov-17,492044,1268006
2000,DCEU,105,Justice League,36,Hungary,16-Nov-17,375747,850523
2000,DCEU,105,Justice League,354,Iceland,17-Nov-17,109477,276863
2000,DCEU,105,Justice League,39,Italy,16-Nov-17,3544847,8000000
2000,DCEU,105,Justice League,370,Lithuania,17-Oct-17,N/A,137701
2000,DCEU,105,Justice League,31,Netherlands,16-Nov-17,1047947,2900000
2000,DCEU,105,Justice League,47,Norway,17-Nov-17,545233,1593457
2000,DCEU,105,Justice League,48,Poland,17-Nov-17,620618,1486879
2000,DCEU,105,Justice League,351,Portugal,16-Nov-17,519191,1455923
2000,DCEU,105,Justice League,40,Romania,17-Nov-17,594106,1510225
2000,DCEU,105,Justice League,421,Slovakia,16-Nov-17,215799,407085
2000,DCEU,105,Justice League,386,Slovenia,16-Nov-17,38723,99320
2000,DCEU,105,Justice League,27,South Africa,17-Nov-17,533436,2472762
2000,DCEU,105,Justice League,34,Spain,17-Nov-17,3146740,8200000
2000,DCEU,105,Justice League,41,Switzerland,15-Nov-17,N/A,1600000
2000,DCEU,105,Justice League,90,Turkey,17-Nov-17,1015582,2819023
2000,DCEU,105,Justice League,380,Ukraine,16-Nov-17,782706,1438545
2000,DCEU,105,Justice League,971,United Arab Emirates,16-Nov-17,1979754,4243907
2000,DCEU,105,Justice League,44,United Kingdom,17-Nov-17,9601882,24097528
2000,DCEU,105,Justice League,54,Argentina,16-Nov-17,2049187,6400000
2000,DCEU,105,Justice League,591,Bolivia,16-Nov-17,399267,1582273
2000,DCEU,105,Justice League,55,Brazil,15-Nov-17,10175529,41300000
2000,DCEU,105,Justice League,57,Colombia,16-Nov-17,2290772,7497096
2000,DCEU,105,Justice League,52,Mexico,17-Nov-17,9646725,24800000
2000,DCEU,105,Justice League,595,Paraguay,16-Nov-17,116573,322636
2000,DCEU,105,Justice League,598,Uruguay,16-Nov-17,95193,290904
2000,DCEU,105,Justice League,61,Australia,16-Nov-17,6118671,15000000
2000,DCEU,105,Justice League,852,Hong Kong,16-Nov-17,N/A,5900000
2000,DCEU,105,Justice League,91,India,17-Nov-17,2790076,6291049
2000,DCEU,105,Justice League,62,Indonesia,15-Nov-17,N/A,10800000
2000,DCEU,105,Justice League,81,Japan,23-Nov-17,1832919,9400000
2000,DCEU,105,Justice League,64,New Zealand,16-Nov-17,951761,2343031
2000,DCEU,105,Justice League,1007,Russia/CIS,16-Nov-17,6370631,10900000
2000,DCEU,105,Justice League,82,South Korea,16-Nov-17,6402746,13100000
2000,DCEU,105,Justice League,886,Taiwan,16-Nov-17,N/A,8100000
2000,DCEU,105,Justice League,66,Thailand,16-Nov-17,1918042,3335582
2000,DCEU,105,Justice League,86,China,17-Nov-17,50562293,106052345
2000,DCEU,106,Aquaman,1,United States,21-Dec-18,67873522,335061807
2000,DCEU,106,Aquaman,359,Bulgaria,28-Dec-18,N/A,996179
2000,DCEU,106,Aquaman,385,Croatia,13-Dec-18,184821,872210
2000,DCEU,106,Aquaman,420,Czech Republic,13-Dec-18,542712,2693873
2000,DCEU,106,Aquaman,33,France,19-Dec-18,6709120,29600000
2000,DCEU,106,Aquaman,49,Germany,20-Dec-18,4889698,24700000
2000,DCEU,106,Aquaman,30,Greece,13-Dec-18,421365,1667020
2000,DCEU,106,Aquaman,36,Hungary,13-Dec-18,482854,2357768
2000,DCEU,106,Aquaman,354,Iceland,21-Dec-18,45168,320018
2000,DCEU,106,Aquaman,39,Italy,1-Jan-19,260724,12500000
2000,DCEU,106,Aquaman,370,Lithuania,21-Dec-18,53010,317183
2000,DCEU,106,Aquaman,31,Netherlands,13-Dec-18,1141243,7700000
2000,DCEU,106,Aquaman,47,Norway,28-Dec-18,821995,3482706
2000,DCEU,106,Aquaman,48,Poland,19-Dec-18,N/A,3944343
2000,DCEU,106,Aquaman,351,Portugal,13-Dec-18,500838,2259638
2000,DCEU,106,Aquaman,40,Romania,21-Dec-18,739591,3715560
2000,DCEU,106,Aquaman,7,Russia,13-Dec-18,N/A,19700000
2000,DCEU,106,Aquaman,1008,Serbia and Montenegro,20-Dec-18,N/A,565523
2000,DCEU,106,Aquaman,421,Slovakia,13-Dec-18,269485,996155
2000,DCEU,106,Aquaman,386,Slovenia,13-Dec-18,45505,251231
2000,DCEU,106,Aquaman,27,South Africa,21-Dec-18,693062,3811312
2000,DCEU,106,Aquaman,34,Spain,21-Dec-18,2974895,16100000
2000,DCEU,106,Aquaman,41,Switzerland,19-Dec-18,N/A,4600000
2000,DCEU,106,Aquaman,90,Turkey,28-Dec-18,763713,3300000
2000,DCEU,106,Aquaman,380,Ukraine,13-Dec-18,1129028,4049736
2000,DCEU,106,Aquaman,971,United Arab Emirates,13-Dec-18,N/A,7547498
2000,DCEU,106,Aquaman,44,United Kingdom,12-Dec-18,6583115,28600000
2000,DCEU,106,Aquaman,54,Argentina,13-Dec-18,893666,3800000
2000,DCEU,106,Aquaman,591,Bolivia,20-Dec-18,345559,2127513
2000,DCEU,106,Aquaman,55,Brazil,13-Dec-18,7249233,25522543
2000,DCEU,106,Aquaman,56,Chile,13-Dec-18,N/A,3083153
2000,DCEU,106,Aquaman,57,Colombia,27-Dec-18,2408676,11100000
2000,DCEU,106,Aquaman,52,Mexico,13-Dec-18,6643640,30500000
2000,DCEU,106,Aquaman,595,Paraguay,20-Dec-18,112699,467955
2000,DCEU,106,Aquaman,598,Uruguay,27-Dec-18,76903,400594
2000,DCEU,106,Aquaman,61,Australia,26-Dec-18,7931083,29500000
2000,DCEU,106,Aquaman,852,Hong Kong,20-Dec-18,N/A,10000000
2000,DCEU,106,Aquaman,91,India,14-Dec-18,4200000,10100000
2000,DCEU,106,Aquaman,62,Indonesia,12-Dec-18,N/A,17500000
2000,DCEU,106,Aquaman,81,Japan,8-Feb-19,2864383,14800000
2000,DCEU,106,Aquaman,60,Malaysia,13-Dec-18,N/A,9600000
2000,DCEU,106,Aquaman,64,New Zealand,26-Dec-18,1139157,4710690
2000,DCEU,106,Aquaman,63,Philippines,12-Dec-18,4400000,9100000
2000,DCEU,106,Aquaman,1007,Russia/CIS,13-Dec-18,7842695,19700000
2000,DCEU,106,Aquaman,82,South Korea,19-Dec-18,7912320,39100000
2000,DCEU,106,Aquaman,886,Taiwan,12-Dec-18,4886585,15300000
2000,DCEU,106,Aquaman,86,China,7-Dec-18,93355527,291800000
2000,DCEU,107,Shazam!,1,United States,5-Apr-19,53505326,140371656
2000,DCEU,107,Shazam!,359,Bulgaria,5-Apr-19,99607,282878
2000,DCEU,107,Shazam!,385,Croatia,4-Apr-19,94949,257996
2000,DCEU,107,Shazam!,420,Czech Republic,4-Apr-19,264028,676963
2000,DCEU,107,Shazam!,33,France,3-Apr-19,2837426,8900000
2000,DCEU,107,Shazam!,49,Germany,4-Apr-19,1386994,4100000
2000,DCEU,107,Shazam!,30,Greece,4-Apr-19,183121,486734
2000,DCEU,107,Shazam!,36,Hungary,4-Apr-19,302116,860060
2000,DCEU,107,Shazam!,354,Iceland,5-Apr-19,70153,215507
2000,DCEU,107,Shazam!,39,Italy,3-Apr-19,1863756,4200000
2000,DCEU,107,Shazam!,370,Lithuania,5-Apr-19,36451,102349
2000,DCEU,107,Shazam!,31,Netherlands,4-Apr-19,726386,2200000
2000,DCEU,107,Shazam!,234,Nigeria,5-Apr-19,N/A,313696
2000,DCEU,107,Shazam!,47,Norway,5-Apr-19,347162,976348
2000,DCEU,107,Shazam!,48,Poland,5-Apr-19,436824,162008
2000,DCEU,107,Shazam!,351,Portugal,4-Apr-19,281630,847546
2000,DCEU,107,Shazam!,40,Romania,5-Apr-19,232431,777291
2000,DCEU,107,Shazam!,7,Russia,4-Apr-19,N/A,10100000
2000,DCEU,107,Shazam!,1008,Serbia and Montenegro,4-Apr-19,N/A,52839
2000,DCEU,107,Shazam!,421,Slovakia,4-Apr-19,143805,274651
2000,DCEU,107,Shazam!,386,Slovenia,4-Apr-19,23291,61983
2000,DCEU,107,Shazam!,27,South Africa,5-Apr-19,339180,1021881
2000,DCEU,107,Shazam!,34,Spain,5-Apr-19,1677457,5000000
2000,DCEU,107,Shazam!,41,Switzerland,3-Apr-19,N/A,1000000
2000,DCEU,107,Shazam!,90,Turkey,5-Apr-19,N/A,940000
2000,DCEU,107,Shazam!,380,Ukraine,4-Apr-19,636105,1441005
2000,DCEU,107,Shazam!,971,United Arab Emirates,4-Apr-19,1796217,3684840
2000,DCEU,107,Shazam!,44,United Kingdom,5-Apr-19,5302566,17500000
2000,DCEU,107,Shazam!,54,Argentina,4-Apr-19,441725,1200000
2000,DCEU,107,Shazam!,591,Bolivia,4-Apr-19,146679,527778
2000,DCEU,107,Shazam!,55,Brazil,4-Apr-19,4721722,9148294
2000,DCEU,107,Shazam!,57,Colombia,4-Apr-19,933095,2700000
2000,DCEU,107,Shazam!,52,Mexico,5-Apr-19,5851449,15600000
2000,DCEU,107,Shazam!,595,Paraguay,4-Apr-19,54101,118475
2000,DCEU,107,Shazam!,598,Uruguay,4-Apr-19,35363,113659
2000,DCEU,107,Shazam!,61,Australia,4-Apr-19,3167301,11900000
2000,DCEU,107,Shazam!,852,Hong Kong,4-Apr-19,N/A,2800000
2000,DCEU,107,Shazam!,91,India,5-Apr-19,511000,3800000
2000,DCEU,107,Shazam!,62,Indonesia,3-Apr-19,N/A,6200000
2000,DCEU,107,Shazam!,81,Japan,19-Apr-19,1491125,6400000
2000,DCEU,107,Shazam!,64,New Zealand,4-Apr-19,577195,1796882
2000,DCEU,107,Shazam!,1007,Russia/CIS,4-Apr-19,5118439,10000000
2000,DCEU,107,Shazam!,82,South Korea,3-Apr-19,2796432,5000000
2000,DCEU,107,Shazam!,886,Taiwan,3-Apr-19,N/A,4200000
2000,DCEU,107,Shazam!,84,Vietnam,5-Apr-19,774486,1822160
2000,DCEU,107,Shazam!,86,China,5-Apr-19,29652097,43800000
2000,DCEU,108,Birds of Prey,1,United States,7-Feb-20,33010017,84158461
2000,DCEU,108,Birds of Prey,359,Bulgaria,7-Feb-20,41846,118803
2000,DCEU,108,Birds of Prey,385,Croatia,6-Feb-20,50548,133113
2000,DCEU,108,Birds of Prey,420,Czech Republic,6-Feb-20,212076,619319
2000,DCEU,108,Birds of Prey,33,France,5-Feb-20,2610000,8373046
2000,DCEU,108,Birds of Prey,49,Germany,6-Feb-20,1600000,4617726
2000,DCEU,108,Birds of Prey,36,Hungary,6-Feb-20,165913,383943
2000,DCEU,108,Birds of Prey,354,Iceland,7-Feb-20,33909,87433
2000,DCEU,108,Birds of Prey,39,Italy,6-Feb-20,1300000,2691537
2000,DCEU,108,Birds of Prey,370,Lithuania,7-Feb-20,34375,91772
2000,DCEU,108,Birds of Prey,31,Netherlands,6-Feb-20,579559,1600000
2000,DCEU,108,Birds of Prey,47,Norway,7-Feb-20,259342,793722
2000,DCEU,108,Birds of Prey,48,Poland,7-Feb-20,N/A,1228294
2000,DCEU,108,Birds of Prey,351,Portugal,6-Feb-20,333444,1100036
2000,DCEU,108,Birds of Prey,40,Romania,7-Feb-20,180897,549130
2000,DCEU,108,Birds of Prey,7,Russia,6-Feb-20,N/A,N/A
2000,DCEU,108,Birds of Prey,1008,Serbia and Montenegro,6-Feb-20,N/A,76448
2000,DCEU,108,Birds of Prey,421,Slovakia,6-Feb-20,78673,206634
2000,DCEU,108,Birds of Prey,386,Slovenia,6-Feb-20,20574,79888
2000,DCEU,108,Birds of Prey,27,South Africa,7-Feb-20,129164,347087
2000,DCEU,108,Birds of Prey,34,Spain,7-Feb-20,1400000,3500000
2000,DCEU,108,Birds of Prey,41,Switzerland,5-Feb-20,N/A,959000
2000,DCEU,108,Birds of Prey,90,Turkey,7-Feb-20,382727,1000000
2000,DCEU,108,Birds of Prey,380,Ukraine,6-Feb-20,N/A,1092984
2000,DCEU,108,Birds of Prey,971,United Arab Emirates,6-Feb-20,786693,1665016
2000,DCEU,108,Birds of Prey,44,United Kingdom,7-Feb-20,3700000,11500000
2000,DCEU,108,Birds of Prey,54,Argentina,6-Feb-20,N/A,1100000
2000,DCEU,108,Birds of Prey,591,Bolivia,6-Feb-20,66731,181875
2000,DCEU,108,Birds of Prey,55,Brazil,6-Feb-20,2800000,5689847
2000,DCEU,108,Birds of Prey,57,Colombia,6-Feb-20,N/A,1400000
2000,DCEU,108,Birds of Prey,52,Mexico,7-Feb-20,4400000,11300000
2000,DCEU,108,Birds of Prey,595,Paraguay,6-Feb-20,29874,67324
2000,DCEU,108,Birds of Prey,51,Peru,6-Feb-20,183385,478358
